遵	199	zun1	100
惜	199	xi1	100
孕	199	yun4	100
谤	199	bang4	100
簋	199	gui3	100
弹	149	dan4	5
吐	146	tu3	1
妇	197	fu4	100
杏	197	xing4	100
耸	196	song3	100
炸	146	zha2	5
啖	196	dan4	100
碑	194	bei1	100
杵	194	chu3	100
农	194	nong2	100
坪	194	ping2	100
贬	193	bian3	100
嗜	193	shi4	100
皎	193	jiao3	100
珞	193	luo4	100
蝉	192	chan2	100
姑	192	gu1	100
钦	192	qin1	100
帘	191	lian2	100
堪	191	kan1	100
耽	191	dan1	100
捆	190	kun3	100
恼	190	nao3	100
倚	190	yi3	100
筛	190	shai1	100
碘	190	dian3	100
棚	189	peng2	100
喀	189	ka1	100
缇	189	ti2	100
蚺	189	ran2	100
町	189	ding1	100
医	188	yi1	100
态	188	tai4	100
绞	188	jiao3	100
扰	188	rao3	100
笛	188	di2	100
缴	188	jiao3	100
苑	188	yuan4	100
笼	187	long2	100
傲	187	ao4	100
尺	187	chi3	100
劳	187	lao2	100
磡	187	kan4	100
茨	187	ci2	100
穆	186	mu4	100
撂	186	liao4	100
巢	185	chao2	100
寝	185	qin3	100
吭	136	keng1	100
涠	185	wei2	100
蕉	184	jiao1	100
粤	184	yue4	100
闰	184	run4	100
沐	183	mu4	100
帕	183	pa4	100
佐	183	zuo3	100
葵	183	kui2	100
刊	183	kan1	100
跋	183	ba2	100
坚	182	jian1	100
讹	182	e2	100
岸	181	an4	100
苔	136	tai2	100
勒	2682	lei1	100
铛	128	cheng1	95
堕	180	duo4	100
凯	180	kai3	100
笋	180	sun3	100
攀	179	pan1	100
黛	179	dai4	100
亨	179	heng1	100
绒	178	rong2	100
棣	178	di4	100
褪	135	tui4	100
幽	177	you1	100
愚	177	yu2	100
鹏	177	peng2	100
咏	177	yong3	100
虏	177	lu3	100
熙	177	xi1	100
碍	176	ai4	100
虹	176	hong2	100
洛	175	luo4	100
妓	175	ji4	100
彦	175	yan4	100
岩	174	yan2	100
焕	174	huan4	100
羯	173	jie2	100
警	173	jing3	100
啄	173	zhuo2	100
琳	173	lin2	100
癌	172	ai2	100
霆	172	ting2	100
祇	172	qi2	100
悌	172	ti4	100
碾	171	nian3	100
拘	171	ju1	100
脓	171	nong2	100
闫	170	yan2	100
膈	170	ge2	100
杖	169	zhang4	100
腾	169	teng2	100
匪	169	fei3	100
朴	0	pu3	0
茜	118	xi1	95
葡	169	pu2	100
津	169	jin1	100
碇	169	ding4	100
膝	168	xi1	100
拈	168	nian1	100
蹄	168	ti2	100
灾	168	zai1	100
绊	168	ban4	100
溏	168	tang2	100
惧	167	ju4	100
嘬	167	zuo1	100
硌	167	ge4	100
浣	167	huan4	100
晶	166	jing1	100
掷	166	zhi4	100
弧	166	hu2	100
饺	166	jiao3	100
璇	166	xuan2	100
谗	166	chan2	100
郡	165	jun4	100
幻	165	huan4	100
曝	0	pu4	0
羹	165	geng1	100
孬	165	nao1	100
铬	165	ge4	100
伽	120	jia1	100
奈	164	nai4	100
窃	164	qie4	100
哏	163	gen2	100
杰	162	jie2	100
拄	162	zhu3	100
癫	162	dian1	100
稠	162	chou2	100
擀	162	gan3	100
嘈	162	cao2	100
饬	162	chi4	100
舱	161	cang1	100
落	113	lao4	2
攥	158	zuan4	100
肘	158	zhou3	100
辰	158	chen2	100
茎	158	jing1	100
傅	157	fu4	100
箍	157	gu1	100
吠	157	fei4	100
尻	157	kao1	100
导	156	dao3	100
谴	156	qian3	100
於	0	yu1	0
惟	156	wei2	100
梵	155	fan4	100
验	155	yan4	100
芳	154	fang1	100
粿	153	guo3	100
婆	151	po2	100
犟	151	jiang4	100
玫	151	mei2	100
钛	150	tai4	100
弩	149	nu3	100
壁	149	bi4	100
息	149	xi1	100
鳄	149	e4	100
翟	0	di2	0
模	113	mo2	100
溶	149	rong2	100
捯	149	dao2	100
锥	148	zhui1	100
叙	148	xu4	100
慎	148	shen4	100
渊	147	yuan1	100
撵	147	nian3	100
琦	147	qi2	100
逝	147	shi4	100
浸	147	jin4	100
贷	147	dai4	100
昆	147	kun1	100
滇	147	dian1	100
卟	147	bu3	100
陀	147	tuo2	100
疣	147	you2	100
壳	0	qiao4	0
泽	146	ze2	100
屈	146	qu1	100
察	146	cha2	100
嘎	0	ga2	0
艳	145	yan4	100
嗬	145	he1	100
担	113	dan1	100
溺	145	ni4	100
嘶	144	si1	100
啐	144	cui4	100
翠	144	cui4	100
铺	107	pu4	5
谂	144	shen3	100
锋	143	feng1	100
良	143	liang2	100
栖	143	qi1	100
柄	142	bing3	100
闵	142	min3	100
肛	142	gang1	100
洇	142	yin1	100
皖	142	wan3	100
媚	141	mei4	100
慕	141	mu4	100
腥	141	xing1	100
抻	141	chen1	100
咣	141	guang1	100
徽	141	hui1	100
坞	141	wu4	100
掘	140	jue2	100
估	140	gu1	100
痔	140	zhi4	100
逑	140	qiu2	100
逐	139	zhu2	100
诉	139	su4	100
臂	138	bi4	100
哲	138	zhe2	100
剽	138	piao1	100
炎	137	yan2	100
鲨	137	sha1	100
允	137	yun3	100
曦	137	xi1	100
烩	137	hui4	100
萎	137	wei3	100
袖	136	xiu4	100
聂	135	nie4	100
羽	135	yu3	100
律	135	lv4	100
芽	135	ya2	100
俯	135	fu3	100
瘤	135	liu2	100
娥	135	e2	100
赤	134	chi4	100
禹	134	yu3	100
匙	110	chi2	100
毯	134	tan3	100
钞	134	chao1	100
咂	134	za1	100
丧	110	sang4	100
仰	133	yang3	100
喧	133	xuan1	100
瀑	133	pu4	100
宏	133	hong2	100
廋	133	sou1	100
丰	132	feng1	100
剖	132	pou1	100
暨	132	ji4	100
黍	132	shu3	100
盈	131	ying2	100
鸿	131	hong2	100
胗	131	zhen1	100
螈	131	yuan2	100
苍	130	cang1	100
尹	130	yin3	100
禄	130	lu4	100
夕	130	xi1	100
仕	130	shi4	100
熨	130	yun4	100
鑫	130	xin1	100
蔻	130	kou4	100
柏	104	bai3	95
幢	103	zhuang4	100
湉	129	tian2	100
驮	102	tuo2	100
藤	128	teng2	100
宗	128	zong1	100
滋	128	zi1	100
叩	128	kou4	100
螺	128	luo2	100
帖	95	tie1	1
锯	128	ju4	100
榨	128	zha4	100
蓉	128	rong2	100
薜	128	bi4	100
锦	127	jin3	100
竞	127	jing4	100
戾	127	li4	100
浙	127	zhe4	100
啫	127	zhe3	100
邹	126	zou1	100
韦	126	wei2	100
藓	126	xian3	100
勃	126	bo2	100
澳	126	ao4	100
哺	126	bu3	100
炜	126	wei3	100
鲸	125	jing1	100
匀	125	yun2	100
媒	125	mei2	100
啰	2587	luo5	100
囡	125	nan1	100
溪	124	xi1	100
攒	0	cuan2	0
杭	123	hang2	100
鳓	123	le4	100
遗	122	yi2	100
衩	122	cha3	100
屙	122	e1	100
楹	122	ying2	100
魅	121	mei4	100
伙	121	huo3	100
倪	121	ni2	100
嚄	121	huo1	100
幕	120	mu4	100
捻	120	nian3	100
屑	120	xie4	100
益	120	yi4	100
殴	120	ou1	100
纠	120	jiu1	100
磐	120	pan2	100
瘀	120	yu1	100
艋	120	meng3	100
燃	119	ran2	100
聋	119	long2	100
规	119	gui1	100
狐	118	hu2	100
盏	118	zhan3	100
瓢	118	piao2	100
咀	97	ju3	100
脐	118	qi2	100
寰	118	huan2	100
翘	0	qiao2	0
溜	0	liu4	0
镕	118	rong2	100
候	117	hou4	100
庵	117	an1	100
鸠	117	jiu1	100
狷	117	juan4	100
炆	117	wen2	100
赋	116	fu4	100
灶	116	zao4	100
邢	116	xing2	100
宾	116	bin1	100
荫	82	yin4	95
宵	116	xiao1	100
姝	116	shu1	100
呛	81	qiang1	10
蟒	115	mang3	100
鼬	115	you4	100
历	115	li4	100
岔	115	cha4	100
皓	115	hao4	100
呔	115	dai1	100
瘆	115	shen4	100
逸	115	yi4	100
煸	115	bian1	100
肱	115	gong1	100
蚶	115	han1	100
锺	115	zhong1	100
礁	114	jiao1	100
孰	114	shu2	100
涧	114	jian4	100
俚	114	li3	100
延	113	yan2	100
槛	83	kan3	100
薰	113	xun1	100
旋	77	xuan2	95
乜	77	nie4	10
戚	112	qi1	100
阁	112	ge2	100
喉	112	hou2	100
碌	78	lu4	100
倦	112	juan4	100
氢	112	qing1	100
诵	111	song4	100
泷	80	long2	100
烘	111	hong1	100
渍	111	zi4	100
喆	111	zhe2	100
决	110	jue2	100
跃	110	yue4	100
浆	110	jiang1	100
噫	110	yi1	100
塑	110	su4	100
嵌	110	qian4	100
台	0	tai1	0
锉	110	cuo4	100
娅	110	ya4	100
柱	109	zhu4	100
艺	109	yi4	100
匹	109	pi3	100
敝	109	bi4	100
霏	109	fei1	100
韬	109	tao1	100
政	108	zheng4	100
貌	108	mao4	100
檫	108	cha2	100
吁	74	yu4	95
釉	107	you4	100
糁	74	san3	95
酌	107	zhuo2	100
漂	73	piao3	5
暇	107	xia2	100
淑	107	shu1	100
硪	107	wo4	100
蓬	106	peng2	100
巳	106	si4	100
帧	106	zhen1	100
痧	106	sha1	100
炅	106	jiong3	100
哩	0	li1	0
逄	105	pang2	100
择	72	ze2	95
寿	104	shou4	100
舅	104	jiu4	100
汞	104	gong3	100
滥	104	lan4	100
蘼	104	mi2	100
昕	104	xin1	100
儒	103	ru2	100
庭	103	ting2	100
航	103	hang2	100
函	103	han2	100
澹	71	dan4	98
鄣	103	zhang1	100
廊	102	lang2	100
轿	102	jiao4	100
鲤	102	li3	100
怜	102	lian2	100
坦	102	tan3	100
鄂	102	e4	100
综	70	zong1	100
浦	102	pu3	100
汰	102	tai4	100
秆	102	gan3	100
炉	101	lu2	100
齿	101	chi3	100
澄	66	cheng2	100
笃	101	du3	100
玖	101	jiu3	100
肋	101	lei4	100
斗	55	dou3	5
伢	101	ya2	100
嗄	101	sha4	100
笫	101	zi3	100
窥	100	kui1	100
啼	100	ti2	100
樊	100	fan2	100
屡	100	lv3	100
宓	65	mi4	100
谍	100	die2	100
锌	100	xin1	100
固	99	gu4	100
缀	99	zhui4	100
径	99	jing4	100
陡	99	dou3	100
墩	99	dun1	100
泵	99	beng4	100
酶	99	mei2	100
箸	99	zhu4	100
娴	99	xian2	100
斧	98	fu3	100
雁	98	yan4	100
喻	98	yu4	100
绾	98	wan3	100
吮	98	shun3	100
耻	98	chi3	100
淤	98	yu1	100
掴	98	guai1	100
屠	97	tu2	100
浊	97	zhuo2	100
嘁	97	qi1	100
糜	62	mi2	100
瓮	97	weng4	100
蒲	97	pu2	100
唧	97	ji1	100
腊	97	la4	100
赣	97	gan4	100
鸥	96	ou1	100
辉	96	hui1	100
违	96	wei2	100
慧	96	hui4	100
荐	96	jian4	100
偈	96	ji4	100
蟑	96	zhang1	100
萋	96	qi1	100
击	95	ji1	100
竿	95	gan1	100
纲	95	gang1	100
午	95	wu3	100
寐	95	mei4	100
陋	95	lou4	100
挈	95	qie4	100
蚤	95	zao3	100
岗	0	gang1	0
埵	95	duo3	100
怔	94	zheng4	100
疏	94	shu1	100
珍	94	zhen1	100
钝	94	dun4	100
耄	94	mao4	100
贤	93	xian2	100
胚	93	pei1	100
资	93	zi1	100
垢	93	gou4	100
灿	93	can4	100
耒	93	lei3	100
昙	93	tan2	100
琪	93	qi2	100
仑	93	lun2	100
婵	93	chan2	100
聘	92	pin4	100
坍	92	tan1	100
繁	62	fan2	100
肽	92	tai4	100
敛	91	lian3	100
饵	91	er3	100
叛	91	pan4	100
伍	91	wu3	100
盅	91	zhong1	100
促	91	cu4	100
琛	91	chen1	100
暑	91	shu3	100
圃	91	pu3	100
嗤	90	chi1	100
枭	90	xiao1	100
舀	90	yao3	100
窑	90	yao2	100
缰	90	jiang1	100
频	90	pin2	100
沫	90	mo4	100
唆	90	suo1	100
恢	90	hui1	100
砣	90	tuo2	100
迩	90	er3	100
秾	90	nong2	100
锡	89	xi1	100
莓	89	mei2	100
朋	89	peng2	100
惠	89	hui4	100
寮	89	liao2	100
钳	88	qian2	100
议	88	yi4	100
塘	88	tang2	100
览	88	lan3	100
遥	88	yao2	100
熵	88	shang1	100
咝	88	si1	100
狸	88	li2	100
铢	88	zhu1	100
阻	87	zu3	100
诈	87	zha4	100
涉	87	she4	100
统	87	tong3	100
孑	87	jie2	100
睬	87	cai3	100
堇	87	jin3	100
牧	86	mu4	100
乾	86	qian2	100
蹿	86	cuan1	100
悍	86	han4	100
莺	86	ying1	100
蛀	86	zhu4	100
髂	86	qia4	100
卅	86	sa4	100
妄	85	wang4	100
剐	85	gua3	100
盟	85	meng2	100
桂	85	gui4	100
央	85	yang1	100
痂	85	jia1	100
焐	85	wu4	100
涯	85	ya2	100
祢	85	mi2	100
锕	85	a1	100
猎	84	lie4	100
丘	84	qiu1	100
释	84	shi4	100
琼	84	qiong2	100
烹	84	peng1	100
壕	84	hao2	100
樽	84	zun1	100
煽	84	shan1	100
幌	84	huang3	100
糍	84	ci2	100
醍	84	ti2	100
凝	83	ning2	100
技	83	ji4	100
铃	83	ling2	100
疑	83	yi2	100
轨	83	gui3	100
脊	83	ji3	100
崇	83	chong2	100
鉴	83	jian4	100
悠	83	you1	100
委	83	wei3	100
泻	83	xie4	100
菖	83	chang1	100
戆	83	zhuang4	100
阎	82	yan2	100
捕	82	bu3	100
驳	82	bo2	100
凳	82	deng4	100
敏	82	min3	100
浒	57	hu3	100
蕊	82	rui3	100
挞	82	ta4	100
垚	82	yao2	100
蠃	82	luo3	100
炼	81	lian4	100
融	81	rong2	100
哐	81	kuang1	100
瑾	81	jin3	100
泾	81	jing1	100
婷	81	ting2	100
榴	81	liu2	100
鱿	81	you2	100
铞	81	diao4	100
舵	80	duo4	100
弊	80	bi4	100
昌	80	chang1	100
锰	80	meng3	100
桔	80	jie2	100
鼯	80	wu2	100
癸	80	gui3	100
缅	80	mian3	100
卓	79	zhuo2	100
佩	79	pei4	100
冢	79	zhong3	100
裔	79	yi4	100
嚼	0	jue2	0
灞	79	ba4	100
骟	79	shan4	100
盛	51	sheng4	10
讷	79	ne4	100
姘	79	pin1	100
俪	79	li4	100
泫	79	xuan4	100
抿	78	min3	100
莳	55	shi4	100
玥	78	yue4	100
谔	78	e4	100
蜇	47	zhe1	100
烈	77	lie4	100
枫	77	feng1	100
黯	77	an4	100
狄	77	di2	100
务	77	wu4	100
棘	77	ji2	100
簿	77	bu4	100
唵	77	an3	100
娜	0	nuo2	0
橹	77	lu3	100
召	50	zhao4	100
嗫	77	nie4	100
匠	76	jiang4	100
孵	76	fu1	100
萝	76	luo2	100
箩	76	luo2	100
泊	50	bo2	100
晗	76	han2	100
昇	76	sheng1	100
濂	76	lian2	100
鼎	75	ding3	100
启	75	qi3	100
胤	75	yin4	100
锐	75	rui4	100
销	75	xiao1	100
检	75	jian3	100
躁	75	zao4	100
泠	75	ling2	100
龄	75	ling2	100
驿	75	yi4	100
监	45	jian1	100
泳	75	yong3	100
骁	75	xiao1	100
芥	46	jie4	100
寞	75	mo4	100
搋	75	chuai1	100
甯	75	ning4	100
涡	45	wo1	100
描	74	miao2	100
窘	74	jiong3	100
尧	74	yao2	100
濮	74	pu2	100
酮	74	tong2	100
莎	0	suo1	0
赎	73	shu2	100
筷	73	kuai4	100
朔	73	shuo4	100
膻	45	shan1	100
陆	0	liu4	0
绗	73	hang2	100
溢	72	yi4	100
拗	43	ao4	50
狙	72	ju1	100
闸	72	zha2	100
娼	72	chang1	100
唛	72	mai4	100
凌	71	ling2	100
诡	71	gui3	100
橘	71	ju2	100
拗	43	niu4	50
挎	71	kua4	100
陕	71	shan3	100
笠	71	li4	100
谛	71	di4	100
浜	71	bang1	100
拂	70	fu2	100
铭	70	ming2	100
祥	70	xiang2	100
硼	70	peng2	100
馨	70	xin1	100
茅	69	mao2	100
沏	69	qi1	100
亩	69	mu3	100
褶	69	zhe3	100
枞	43	cong1	95
毅	69	yi4	100
爰	69	yuan2	100
埂	69	geng3	100
瞥	68	pie1	100
饰	68	shi4	100
丙	68	bing3	100
枷	68	jia1	100
剌	68	la4	100
壬	68	ren2	100
企	68	qi3	100
霖	68	lin2	100
冏	68	jiong3	100
蛛	67	zhu1	100
逊	67	xun4	100
彧	67	yu4	100
咛	67	ning2	100
澜	67	lan2	100
迫	41	po4	100
灏	67	hao4	100
阶	66	jie1	100
矛	66	mao2	100
擒	66	qin2	100
巡	66	xun2	100
迅	66	xun4	100
疲	66	pi2	100
臻	66	zhen1	100
厕	66	ce4	100
楠	66	nan2	100
昵	66	ni4	100
龌	66	wo4	100
滢	66	ying2	100
侵	65	qin1	100
垒	65	lei3	100
蛾	65	e2	100
援	65	yuan2	100
旱	65	han4	100
淼	65	miao3	100
膳	65	shan4	100
横	39	heng4	3
嫣	65	yan1	100
纽	65	niu3	100
婕	65	jie2	100
碉	65	diao1	100
邵	64	shao4	100
袍	64	pao2	100
矿	64	kuang4	100
渗	64	shen4	100
效	64	xiao4	100
炙	64	zhi4	100
予	39	yu3	100
璧	64	bi4	100
倡	64	chang4	100
鲞	64	xiang3	100
跺	63	duo4	100
典	63	dian3	100
巅	63	dian1	100
怵	63	chu4	100
碱	63	jian3	100
蹉	63	cuo1	100
棠	63	tang2	100
佗	63	tuo2	100
鹤	62	he4	100
摧	62	cui1	100
哞	62	mou1	100
锈	62	xiu4	100
渔	62	yu2	100
蔓	39	man4	100
鳌	62	ao2	100
褒	62	bao1	100
济	38	ji4	100
疾	61	ji2	100
寇	61	kou4	100
缕	61	lv3	100
策	61	ce4	100
核	0	hu2	0
拓	37	tuo4	95
闽	61	min3	100
悯	61	min3	100
矜	61	jin1	100
捌	61	ba1	100
否	0	pi3	0
磁	60	ci2	100
戈	60	ge1	100
怯	60	qie4	100
骄	60	jiao1	100
趾	60	zhi3	100
钾	60	jia3	100
豚	60	tun2	100
炳	60	bing3	100
惕	60	ti4	100
黔	60	qian2	100
腺	60	xian4	100
苷	60	gan1	100
娄	59	lou2	100
蚕	59	can2	100
廷	59	ting2	100
搀	59	chan1	100
蛰	59	zhe2	100
饥	59	ji1	100
钠	59	na4	100
梓	59	zi3	100
揸	59	zha1	100
呒	59	m2	100
喋	59	die2	100
钚	59	bu4	100
株	58	zhu1	100
鳞	58	lin2	100
蜂	58	feng1	100
夷	58	yi2	100
贩	58	fan4	100
剔	58	ti1	100
蓄	58	xu4	100
庸	58	yong1	100
芋	58	yu4	100
睹	58	du3	100
亥	58	hai4	100
芬	58	fen1	100
滕	58	teng2	100
酉	58	you3	100
嗟	58	jie1	100
呤	58	ling4	100
雯	58	wen2	100
腩	58	nan3	100
拢	57	long3	100
仆	57	pu2	100
梯	57	ti1	100
绫	57	ling2	100
伟	57	wei3	100
坯	57	pi1	100
澈	57	che4	100
汾	57	fen2	100
葩	57	pa1	100
霞	56	xia2	100
堤	56	di1	100
哂	56	shen3	100
邻	56	lin2	100
寡	56	gua3	100
欣	56	xin1	100
偕	56	xie2	100
莰	56	kan3	100
霰	56	xian4	100
藉	37	ji2	95
苟	55	gou3	100
犁	55	li2	100
鸽	55	ge1	100
轧	37	ya4	100
蜷	55	quan2	100
惑	55	huo4	100
掳	55	lu3	100
旦	55	dan4	100
疮	55	chuang1	100
旭	55	xu4	100
跤	55	jiao1	100
筑	54	zhu4	100
裘	54	qiu2	100
恭	54	gong1	100
寅	54	yin2	100
韧	54	ren4	100
猾	54	hua2	100
炊	54	chui1	100
馁	54	nei3	100
肤	53	fu1	100
慰	53	wei4	100
绢	53	juan4	100
斥	53	chi4	100
愉	53	yu2	100
诓	53	kuang1	100
姊	53	zi3	100
缈	53	miao3	100
恪	53	ke4	100
炷	53	zhu4	100
镌	53	juan1	100
湜	53	shi2	100
裴	52	pei2	100
狱	52	yu4	100
箫	52	xiao1	100
蚀	52	shi2	100
衿	52	jin1	100
焊	52	han4	100
责	52	ze2	100
沁	52	qin4	100
猹	52	cha2	100
芝	52	zhi1	100
瞻	52	zhan1	100
哝	52	nong2	100
蔷	52	qiang2	100
圜	36	huan2	95
璞	52	pu2	100
洺	52	ming2	100
芃	52	peng2	100
趸	52	dun3	100
瞳	51	tong2	100
凿	51	zao2	100
瑶	51	yao2	100
梭	51	suo1	100
搔	51	sao1	100
阙	51	que4	100
署	51	shu3	100
臊	35	sao1	95
瓤	51	rang2	100
谶	51	chen4	100
裕	51	yu4	100
庹	51	tuo3	100
妲	51	da2	100
欸	0	ai3	0
睛	50	jing1	100
廉	50	lian2	100
畏	50	wei4	100
昧	50	mei4	100
颖	50	ying3	100
暧	50	ai4	100
芸	50	yun2	100
钼	50	mu4	100
仄	50	ze4	100
粢	50	zi1	100
锝	50	de2	100
瑷	50	ai4	100
璟	50	jing3	100
蚁	49	yi3	100
檀	49	tan2	100
簪	49	zan1	100
岚	49	lan2	100
鬓	49	bin4	100
沸	49	fei4	100
葭	49	jia1	100
漪	49	yi1	100
伲	49	ni2	100
鹃	49	juan1	100
萁	49	qi2	100
稻	48	dao4	100
冉	48	ran3	100
涝	48	lao4	100
痞	48	pi3	100
欸	0	ei3	0
掼	48	guan4	100
揩	48	kai1	100
焯	48	chao1	100
糠	48	kang1	100
兀	48	wu4	100
彬	48	bin1	100
瞭	48	liao4	100
槿	48	jin3	100
靓	0	jing4	0
姣	48	jiao1	100
薏	48	yi4	100
跎	48	tuo2	100
耕	47	geng1	100
诱	47	you4	100
腆	47	tian3	100
穗	47	sui4	100
硝	47	xiao1	100
磷	47	lin2	100
玲	47	ling2	100
苛	47	ke1	100
跷	47	qiao1	100
筠	47	yun2	100
钣	47	ban3	100
刃	46	ren4	100
擅	46	shan4	100
缚	46	fu4	100
腕	46	wan4	100
鞍	46	an1	100
渺	46	miao3	100
昶	46	chang3	100
载	35	zai3	5
贯	45	guan4	100
爻	45	yao2	100
削	0	xue1	0
禁	0	jin1	0
冀	45	ji4	100
汐	45	xi1	100
惬	45	qie4	100
抚	44	fu3	100
昭	44	zhao1	100
卑	44	bei1	100
铐	44	kao4	100
羡	44	xian4	100
锄	44	chu2	100
钴	44	gu3	100
慑	44	she4	100
渚	44	zhu3	100
辑	44	ji2	100
祗	44	zhi1	100
畜	34	xu4	50
芈	44	mi3	100
狨	44	rong2	100
耨	44	nou4	100
淞	44	song1	100
悭	44	qian1	100
岳	43	yue4	100
珑	43	long2	100
契	43	qi4	100
敖	43	ao2	100
革	43	ge2	100
夯	43	hang1	100
倭	43	wo1	100
杉	43	shan1	100
铊	34	tuo2	5
畜	34	chu4	50
哕	31	yue3	100
宁	0	ning4	0
酯	43	zhi3	100
熹	43	xi1	100
呋	43	fu1	100
刈	43	yi4	100
肇	43	zhao4	100
鳐	43	yao2	100
佶	43	ji2	100
禅	0	shan4	0
域	42	yu4	100
厉	42	li4	100
禽	42	qin2	100
衔	42	xian2	100
乏	42	fa2	100
贡	42	gong4	100
培	42	pei2	100
牟	42	mou2	100
况	42	kuang4	100
坝	42	ba4	100
柒	42	qi1	100
秽	42	hui4	100
奢	42	she1	100
艮	42	gen4	100
椰	42	ye1	100
樾	42	yue4	100
苕	42	shao2	100
秘	41	mi4	100
帆	41	fan1	100
镖	41	biao1	100
储	41	chu3	100
擂	30	lei2	100
泣	41	qi4	100
匾	41	bian3	100
姥	41	lao3	100
郁	41	yu4	100
戊	41	wu4	100
滤	41	lv4	100
萍	41	ping2	100
鲜	0	xian3	0
甪	41	lu4	100
隼	40	sun3	100
髻	40	ji4	100
窟	40	ku1	100
述	40	shu4	100
渠	40	qu2	100
霓	40	ni2	100
盹	40	dun3	100
匡	40	kuang1	100
蒿	40	hao1	100
痿	40	wei3	100
诌	40	zhou1	100
茗	40	ming2	100
斐	40	fei3	100
胧	40	long2	100
齉	40	nang4	100
劁	40	qiao1	100
茑	40	niao3	100
禀	39	bing3	100
磊	39	lei3	100
丛	39	cong2	100
耀	39	yao4	100
锣	39	luo2	100
适	39	shi4	100
艇	39	ting3	100
员	0	yun4	0
蜱	39	pi2	100
氨	39	an1	100
恳	39	ken3	100
沣	39	feng1	100
祺	39	qi2	100
剋	39	kei1	100
玹	39	xuan2	100
遣	38	qian3	100
瞬	38	shun4	100
耿	38	geng3	100
拙	38	zhuo1	100
噪	38	zao4	100
概	38	gai4	100
闺	38	gui1	100
钮	38	niu3	100
踮	38	dian3	100
蹼	38	pu3	100
虱	38	shi1	100
瑰	38	gui1	100
兴	28	xing1	10
伶	38	ling2	100
昱	38	yu4	100
蕙	38	hui4	100
淳	38	chun2	100
庥	38	xiu1	100
锵	37	qiang1	100
薅	37	hao1	100
脯	26	pu2	95
嗞	37	zi1	100
嚷	25	rang1	5
撩	24	liao2	5
嗌	24	ai4	50
漾	37	yang4	100
蔚	37	wei4	100
恬	37	tian2	100
酣	37	han1	100
嘱	37	zhu3	100
踝	37	huai2	100
矶	37	ji1	100
嗌	24	yi4	50
埔	24	pu3	95
硒	37	xi1	100
扫	0	sao4	0
琅	37	lang2	100
耪	37	pang3	100
戟	36	ji3	100
鞠	36	ju1	100
焚	36	fen2	100
庞	36	pang2	100
矢	36	shi3	100
婴	36	ying1	100
炭	36	tan4	100
靶	36	ba3	100
囚	36	qiu2	100
虑	36	lv4	100
役	36	yi4	100
蚌	24	beng4	90
悉	36	xi1	100
篓	36	lou3	100
乞	36	qi3	100
捋	23	luo1	10
殷	23	yin1	100
稚	36	zhi4	100
舜	36	shun4	100
昀	36	yun2	100
讪	36	shan4	100
茸	36	rong2	100
茄	36	qie2	100
磋	36	cuo1	100
敦	36	dun1	100
糊	0	hu4	0
尕	36	ga3	100
涐	36	e2	100
琶	36	pa2	100
滞	35	zhi4	100
逞	35	cheng3	100
逮	641	dai3	100
抑	35	yi4	100
蝇	35	ying2	100
愤	35	fen4	100
啰	0	luo2	0
眺	35	tiao4	100
戌	35	xu1	100
峡	35	xia2	100
栾	35	luan2	100
碴	23	cha2	100
翕	35	xi1	100
毓	35	yu4	100
肓	35	huang1	100
芒	34	mang2	100
硫	34	liu2	100
啜	22	chuo4	100
橱	34	chu2	100
辅	34	fu3	100
祠	34	ci2	100
辙	34	zhe2	100
厦	22	sha4	99
杳	34	yao3	100
贞	34	zhen1	100
坂	34	ban3	100
恺	34	kai3	100
龊	34	chuo4	100
饹	21	le5	95
洹	34	huan2	100
枳	33	zhi3	100
材	33	cai2	100
示	33	shi4	100
镀	33	du4	100
侣	33	lv3	100
鄙	33	bi3	100
獾	33	huan1	100
详	33	xiang2	100
氮	33	dan4	100
闾	33	lv2	100
憎	33	zeng1	100
翀	33	chong1	100
楸	33	qiu1	100
亟	33	ji2	100
豳	33	bin1	100
凇	33	song1	100
尢	33	wang1	100
昴	33	mao3	100
簇	32	cu4	100
振	32	zhen4	100
犀	32	xi1	100
赦	32	she4	100
岑	32	cen2	100
甑	32	zeng4	100
栗	32	li4	100
鼋	32	yuan2	100
嘲	32	chao2	100
珰	32	dang1	100
怖	32	bu4	100
涵	32	han2	100
氟	32	fu2	100
卞	32	bian4	100
诀	31	jue2	100
棺	31	guan1	100
育	31	yu4	100
污	31	wu1	100
灼	31	zhuo2	100
镰	31	lian2	100
唳	31	li4	100
夭	31	yao1	100
驰	31	chi2	100
莹	31	ying2	100
蔽	31	bi4	100
雍	31	yong1	100
绺	31	liu3	100
铡	31	zha2	100
冈	31	gang1	100
坊	18	fang2	5
赟	31	yun1	100
纬	31	wei3	100
纶	18	lun2	95
铎	31	duo2	100
髋	31	kuan1	100
侨	31	qiao2	100
钡	31	bei4	100
倔	17	jue2	5
柑	31	gan1	100
祕	31	mi4	100
茕	31	qiong2	100
铪	31	ha1	100
授	30	shou4	100
侍	30	shi4	100
陵	30	ling2	100
剜	30	wan1	100
慈	30	ci2	100
笙	30	sheng1	100
甫	30	fu3	100
筝	30	zheng1	100
弥	30	mi2	100
骡	30	luo2	100
掣	30	che4	100
衾	30	qin1	100
衮	30	gun3	100
豺	30	chai2	100
厥	30	jue2	100
嗳	17	ai4	5
匝	30	za1	100
